analysis,space,transform,train_cores,support_tier,alignment_mean,alignment_count,null_alignment_mean,null_alignment_count,alignment_gain_mean,alignment_gain_count
alignment_all,hybrid_w1,C=CC[*:1]>>N#C[*:1],2,2-4,0.8548105046835597,2,0.08556669188715772,2,0.769243812796402,2
alignment_all,hybrid_w1,C=CC[*:1]>>NC(=O)C[*:1],4,2-4,0.8548003086113302,1,0.02654457513869682,1,0.8282557334726334,1
alignment_all,hybrid_w1,C=CC[*:1]>>NC(=O)[*:1],3,2-4,0.8973846899865675,2,-0.1039818409266963,2,1.0013665309132638,2
alignment_all,hybrid_w1,C=CC[*:1]>>O=C(O)CCC[*:1],2,2-4,0.3132500614190312,1,-0.22805030430521567,1,0.5413003657242469,1
alignment_all,hybrid_w1,C=CC[*:1]>>O=C(O)C[*:1],3,2-4,0.5966192815892046,1,0.25262911876475774,1,0.3439901628244469,1
alignment_all,hybrid_w1,C=CC[*:1]>>O=C(O)[*:1],3,2-4,0.8222964678014786,1,0.0024459904538619986,1,0.8198504773476166,1
alignment_all,hybrid_w1,C=CC[*:1]>>OCCC[*:1],5,5-9,0.8636802342677146,1,-0.022853151198222635,1,0.8865333854659372,1
alignment_all,hybrid_w1,C=CC[*:1]>>OCCO[*:1],2,2-4,0.8908353945511709,1,-0.2046985671323808,1,1.0955339616835518,1
alignment_all,hybrid_w1,C=CC[*:1]>>OCC[*:1],4,2-4,0.8747501053054206,5,-0.010995349488358485,5,0.8857454547937792,5
alignment_all,hybrid_w1,C=CC[*:1]>>OC[*:1],8,5-9,0.8607817652652429,3,0.019832191123605066,3,0.8409495741416378,3
alignment_all,hybrid_w1,C=C[*:1]>>CC(=O)[*:1],4,2-4,0.7312017731882172,1,0.07416606233764139,1,0.6570357108505758,1
alignment_all,hybrid_w1,C=C[*:1]>>CC(C)(C)C[*:1],4,2-4,0.8808009564456658,4,-0.10499962925005783,4,0.9858005856957237,4
alignment_all,hybrid_w1,C=C[*:1]>>CC(C)(C)[*:1],5,5-9,0.8798479873945769,4,0.04275463866365621,4,0.8370933487309208,4
alignment_all,hybrid_w1,C=C[*:1]>>CC(C)CCC[*:1],2,2-4,0.7445903397740081,1,-0.13563430200595455,1,0.8802246417799626,1
alignment_all,hybrid_w1,C=C[*:1]>>CC(C)CC[*:1],2,2-4,0.8986454577403846,1,-0.012117050071930844,1,0.9107625078123155,1
alignment_all,hybrid_w1,C=C[*:1]>>CC(C)C[*:1],9,5-9,0.8753201439171434,3,-0.018194977435826997,3,0.8935151213529703,3
alignment_all,hybrid_w1,C=C[*:1]>>CC(C)[*:1],12,10-19,0.8755608414755564,6,0.0030725206847396166,6,0.8724883207908166,6
alignment_all,hybrid_w1,C=C[*:1]>>CC(O)[*:1],6,5-9,0.8889922836087472,3,0.08988814338334768,3,0.7991041402253996,3
alignment_all,hybrid_w1,C=C[*:1]>>CC=C[*:1],3,2-4,0.70630415906178,1,-0.06007659493426189,1,0.7663807539960419,1
alignment_all,hybrid_w1,C=C[*:1]>>CCC(C)C[*:1],2,2-4,0.845085257400426,1,0.13632231895316915,1,0.7087629384472568,1
alignment_all,hybrid_w1,C=C[*:1]>>CCC(C)[*:1],3,2-4,0.8822816819091995,1,0.05223388232302655,1,0.830047799586173,1
alignment_all,hybrid_w1,C=C[*:1]>>CCC(CC)[*:1],2,2-4,0.7884648401665673,2,0.12738407394583606,2,0.6610807662207312,2
alignment_all,hybrid_w1,C=C[*:1]>>CCC=C[*:1],5,5-9,0.8781167854572565,1,-0.03700154268186884,1,0.9151183281391253,1
alignment_all,hybrid_w1,C=C[*:1]>>CCCCC[*:1],2,2-4,0.9035627256066721,1,-0.16511595084655484,1,1.068678676453227,1
alignment_all,hybrid_w1,C=C[*:1]>>CCCC[*:1],4,2-4,0.8631419597477616,5,-0.16856260064071804,5,1.0317045603884796,5
alignment_all,hybrid_w1,C=C[*:1]>>CCC[*:1],8,5-9,0.8930878348337612,3,-0.07882761839964221,3,0.9719154532334034,3
alignment_all,hybrid_w1,C=C[*:1]>>CCNC(=O)[*:1],2,2-4,0.8069753901848695,1,-0.17943249527408095,1,0.9864078854589504,1
alignment_all,hybrid_w1,C=C[*:1]>>CCOC(=O)[*:1],4,2-4,0.4776046454101154,1,-0.11231757642393173,1,0.5899222218340471,1
alignment_all,hybrid_w1,C=C[*:1]>>CCOC(C)(C)[*:1],3,2-4,0.7536517800010114,1,-0.42815926010748195,1,1.1818110401084934,1
alignment_all,hybrid_w1,C=C[*:1]>>CC[*:1],21,20+,0.8842304215680685,9,0.10171814554202523,9,0.7825122760260432,9
alignment_all,hybrid_w1,C=C[*:1]>>CN(C)C(=O)[*:1],4,2-4,0.8441535929885797,1,0.1190875059052712,1,0.7250660870833086,1
alignment_all,hybrid_w1,C=C[*:1]>>CN(C)CC[*:1],2,2-4,0.9189146097415346,1,-0.13944070868500683,1,1.0583553184265415,1
alignment_all,hybrid_w1,C=C[*:1]>>CNC(=O)[*:1],4,2-4,0.6202256094345631,2,0.16026111379731312,2,0.45996449563724995,2
alignment_all,hybrid_w1,C=C[*:1]>>COCC[*:1],5,5-9,0.8695799361240475,2,-0.3409839529327273,2,1.210563889056775,2
alignment_all,hybrid_w1,C=C[*:1]>>COC[*:1],9,5-9,0.8861863030204956,6,-0.014530449700097004,6,0.9007167527205926,6
alignment_all,hybrid_w1,C=C[*:1]>>CO[*:1],12,10-19,0.8960896289638626,6,0.09528219823537463,6,0.8008074307284878,6
alignment_all,hybrid_w1,C=C[*:1]>>CS(=O)(=O)C[*:1],5,5-9,0.9411502812781966,1,0.21217695778584836,1,0.7289733234923482,1
alignment_all,hybrid_w1,C=C[*:1]>>CS(=O)(=O)[*:1],3,2-4,0.9283669853467778,1,0.223879832417821,1,0.7044871529289567,1
alignment_all,hybrid_w1,C=C[*:1]>>CS[*:1],4,2-4,0.8813390496909698,4,0.022988370455478725,4,0.858350679235491,4
alignment_all,hybrid_w1,C=C[*:1]>>C[*:1],26,20+,0.8543679953459176,12,-0.060361623372472674,12,0.9147296187183902,12
alignment_all,hybrid_w1,C=C[*:1]>>C[NH+](C)[*:1],3,2-4,0.8734395037533061,2,-0.06475609391663908,2,0.9381955976699452,2
alignment_all,hybrid_w1,C=C[*:1]>>FC(F)(F)CC[*:1],2,2-4,0.8421722533197349,1,-0.10486049891941099,1,0.9470327522391458,1
alignment_all,hybrid_w1,C=C[*:1]>>FC(F)(F)[*:1],6,5-9,0.8208004025549147,1,0.07975504582129114,1,0.7410453567336236,1
alignment_all,hybrid_w1,C=C[*:1]>>FC(F)[*:1],5,5-9,0.7861489814550288,1,0.0622155452954054,1,0.7239334361596234,1
alignment_all,hybrid_w1,C=C[*:1]>>FCC[*:1],5,5-9,0.9428164888363695,2,-0.0883106416491407,2,1.0311271304855103,2
alignment_all,hybrid_w1,C=C[*:1]>>FC[*:1],4,2-4,0.9367250222551246,3,0.007534237348027384,3,0.9291907849070973,3
alignment_all,hybrid_w1,C=C[*:1]>>F[*:1],3,2-4,0.8995941473828726,2,0.11558226387301132,2,0.7840118835098613,2
alignment_all,hybrid_w1,C=C[*:1]>>NC(=O)[*:1],7,5-9,0.8667533317583038,1,-0.18992713885855422,1,1.056680470616858,1
alignment_all,hybrid_w1,C=C[*:1]>>O=C(O)CCC[*:1],2,2-4,0.8221256227686593,1,0.05483127315938188,1,0.7672943496092774,1
alignment_all,hybrid_w1,C=C[*:1]>>O=C(O)CC[*:1],3,2-4,0.5534445979034912,1,-0.039533728646243556,1,0.5929783265497348,1
alignment_all,hybrid_w1,C=C[*:1]>>O=C(O)[*:1],9,5-9,0.8329655951865718,1,-0.4013734494555103,1,1.234339044642082,1
alignment_all,hybrid_w1,C=C[*:1]>>O=[N+]([O-])[*:1],2,2-4,0.6540142811816172,1,-0.07789210957857695,1,0.7319063907601941,1
alignment_all,hybrid_w1,C=C[*:1]>>OCCC[*:1],7,5-9,0.8820910178361482,1,0.06364419582906425,1,0.818446822007084,1
alignment_all,hybrid_w1,C=C[*:1]>>OCC[*:1],6,5-9,0.8208778269925681,2,0.20862265243924,2,0.612255174553328,2
alignment_all,hybrid_w1,C=C[*:1]>>OC[*:1],8,5-9,0.8846170324142921,5,0.06892339526991331,5,0.8156936371443788,5
alignment_all,hybrid_w1,C=C[*:1]>>O[*:1],11,10-19,0.8556386181974784,4,0.14697524198622955,4,0.7086633762112489,4
alignment_all,hybrid_w1,CC#CCC[*:1]>>CCC[*:1],2,2-4,0.8960075957564657,1,-0.17149888567718963,1,1.0675064814336555,1
alignment_all,hybrid_w1,CC#CC[*:1]>>CC(C)(C)CC[*:1],2,2-4,0.823861122153391,1,-0.19120808697525787,1,1.0150692091286488,1
alignment_all,hybrid_w1,CC#CC[*:1]>>CC(C)=CC[*:1],3,2-4,0.9563348098741824,1,0.23920196480692552,1,0.7171328450672569,1
alignment_all,hybrid_w1,CC#CC[*:1]>>CC(C)C(C)[*:1],2,2-4,0.900673025171613,1,-0.13486461148143924,1,1.0355376366530522,1
alignment_all,hybrid_w1,CC#CC[*:1]>>CC(C)CC[*:1],4,2-4,0.8979725828839198,2,-0.09036108792035319,2,0.9883336708042729,2
alignment_all,hybrid_w1,CC#CC[*:1]>>CC(C)C[*:1],4,2-4,0.9480285235813652,2,0.01745203055167178,2,0.9305764930296935,2
alignment_all,hybrid_w1,CC#CC[*:1]>>CC(C)OCC[*:1],3,2-4,0.9188803553247498,1,-0.14864016632784952,1,1.0675205216525994,1
alignment_all,hybrid_w1,CC#CC[*:1]>>CC(O)C[*:1],4,2-4,0.8400884562993685,2,-0.13131337779767185,2,0.9714018340970403,2
alignment_all,hybrid_w1,CC#CC[*:1]>>CCC(C)C[*:1],6,5-9,0.9053763413173865,1,-0.31081138151922405,1,1.2161877228366107,1
alignment_all,hybrid_w1,CC#CC[*:1]>>CCC(CC)[*:1],3,2-4,0.7960516938818831,1,-0.018530717017072977,1,0.8145824108989561,1
alignment_all,hybrid_w1,CC#CC[*:1]>>CCC(C[*:1])OC,7,5-9,0.8567924530495583,1,-0.0165225516466656,1,0.8733150046962239,1
alignment_all,hybrid_w1,CC#CC[*:1]>>CCOCCC[*:1],3,2-4,0.9069875569291036,2,-0.14510401047047772,2,1.0520915673995814,2
alignment_all,hybrid_w1,CC#CC[*:1]>>CCOCC[*:1],2,2-4,0.9063750132504751,2,-0.10318505959902001,2,1.0095600728494951,2
alignment_all,hybrid_w1,CC#CC[*:1]>>CC[*:1],10,10-19,0.917500624298976,2,-0.12818485155379225,2,1.0456854758527683,2
alignment_all,hybrid_w1,CC#CC[*:1]>>COC(C)C[*:1],4,2-4,0.9127226658528101,1,0.10105648371888329,1,0.8116661821339268,1
alignment_all,hybrid_w1,CC#CC[*:1]>>CS(=O)(=O)CC[*:1],4,2-4,0.8664604457422732,1,-0.22616775160378755,1,1.0926281973460608,1
alignment_all,hybrid_w1,CC#CC[*:1]>>C[*:1],4,2-4,0.7985578041067739,1,-0.05319630009717509,1,0.851754104203949,1
alignment_all,hybrid_w1,CC#CC[*:1]>>ClC=CC[*:1],3,2-4,0.9313185656908416,1,0.14886980696533328,1,0.7824487587255083,1
alignment_all,hybrid_w1,CC#CC[*:1]>>FC(F)(F)CC[*:1],2,2-4,0.8651870570070932,1,-0.0005643113857909873,1,0.8657513683928841,1
alignment_all,hybrid_w1,CC#CC[*:1]>>FCCC[*:1],2,2-4,0.9575702337391225,1,-0.1575379302440371,1,1.1151081639831597,1
alignment_all,hybrid_w1,CC#CC[*:1]>>FCC[*:1],2,2-4,0.9322220907331329,2,0.14659539091483065,2,0.7856266998183021,2
alignment_all,hybrid_w1,CC#CC[*:1]>>N#CC[*:1],3,2-4,0.929243779736321,1,-0.08550185157860787,1,1.0147456313149288,1
alignment_all,hybrid_w1,CC#CC[*:1]>>OCCC[*:1],2,2-4,0.9070925035484128,1,-0.18695830332107088,1,1.0940508068694836,1
alignment_all,hybrid_w1,CC#C[*:1]>>CC(C)(C)C[*:1],2,2-4,0.8309379925501108,2,0.17658671957747316,2,0.6543512729726377,2
alignment_all,hybrid_w1,CC#C[*:1]>>CC(C)=C[*:1],3,2-4,0.9563348098741824,1,0.20394027751961968,1,0.7523945323545627,1
alignment_all,hybrid_w1,CC#C[*:1]>>CC(C)C[*:1],4,2-4,0.8979725828839198,2,-0.1626889743092087,2,1.0606615571931286,2
alignment_all,hybrid_w1,CC#C[*:1]>>CC(C)OC[*:1],4,2-4,0.9052760880127146,2,-0.10016345419132329,2,1.0054395422040379,2
alignment_all,hybrid_w1,CC#C[*:1]>>CC(C)[*:1],4,2-4,0.9480285235813652,2,-0.05775699338353487,2,1.0057855169649002,2
alignment_all,hybrid_w1,CC#C[*:1]>>CC(O)[*:1],4,2-4,0.8400884562993685,2,-0.17293331837162423,2,1.0130217746709926,2
alignment_all,hybrid_w1,CC#C[*:1]>>CCC(C)[*:1],6,5-9,0.9053763413173865,1,-0.18224847706994085,1,1.0876248183873274,1
alignment_all,hybrid_w1,CC#C[*:1]>>CCC(OC)[*:1],7,5-9,0.8567924530495583,1,-0.26123326317548623,1,1.1180257162250444,1
alignment_all,hybrid_w1,CC#C[*:1]>>CCCCOC[*:1],2,2-4,0.8399271183973813,1,-0.1471064212677142,1,0.9870335396650955,1
alignment_all,hybrid_w1,CC#C[*:1]>>CCOCC[*:1],3,2-4,0.9069875569291036,2,-0.022837281741368246,2,0.9298248386704718,2
alignment_all,hybrid_w1,CC#C[*:1]>>CCOC[*:1],2,2-4,0.9063750132504751,2,-0.3597496453876952,2,1.2661246586381703,2
alignment_all,hybrid_w1,CC#C[*:1]>>COC(C)[*:1],4,2-4,0.9127226658528101,1,0.004039593050160963,1,0.9086830728026491,1
alignment_all,hybrid_w1,CC#C[*:1]>>CS(=O)(=O)C[*:1],4,2-4,0.8664604457422732,1,0.23440875285161306,1,0.6320516928906601,1
alignment_all,hybrid_w1,CC#C[*:1]>>C[*:1],10,10-19,0.917500624298976,2,0.3006537417123283,2,0.6168468825866478,2
alignment_all,hybrid_w1,CC#C[*:1]>>ClC=C[*:1],3,2-4,0.9313185656908416,1,0.07557108053908097,1,0.8557474851517606,1
alignment_all,hybrid_w1,CC#C[*:1]>>FC(F)(F)CC[*:1],2,2-4,0.9123132395363633,1,-0.0660167055995326,1,0.978329945135896,1
alignment_all,hybrid_w1,CC#C[*:1]>>FC(F)(F)C[*:1],2,2-4,0.8651870570070932,1,0.10280406703066766,1,0.7623829899764255,1
alignment_all,hybrid_w1,CC#C[*:1]>>FCC[*:1],2,2-4,0.9575702337391225,1,-0.0685673462916925,1,1.026137580030815,1
alignment_all,hybrid_w1,CC#C[*:1]>>FC[*:1],2,2-4,0.9322220907331329,2,0.08650532508330858,2,0.8457167656498243,2
alignment_all,hybrid_w1,CC#C[*:1]>>N#C[*:1],3,2-4,0.929243779736321,1,0.21232044187383847,1,0.7169233378624825,1
alignment_all,hybrid_w1,CC#C[*:1]>>OCC[*:1],2,2-4,0.9070925035484128,1,-0.047196757656701435,1,0.9542892612051141,1
alignment_all,hybrid_w1,CC(=CC(=O)N[*:1])C1CC1>>CC1(C(=O)N[*:1])CC=CC1,2,2-4,0.9092338749156014,1,0.0714380966977225,1,0.8377957782178789,1
alignment_all,hybrid_w1,CC(=C[*:1])C1CC1>>CC1([*:1])CC=CC1,4,2-4,0.923296087705836,1,0.15179563035566657,1,0.7715004573501695,1
alignment_all,hybrid_w1,CC(=O)CCC[*:1]>>CC(C)(F)[*:1],2,2-4,0.9354419697838711,1,-0.12473862668278883,1,1.06018059646666,1
alignment_all,hybrid_w1,CC(=O)CCC[*:1]>>CC(C)[*:1],3,2-4,0.8804159937654654,1,-0.21044457874340813,1,1.0908605725088736,1
alignment_all,hybrid_w1,CC(=O)CC[*:1]>>CC(=O)N[*:1],2,2-4,0.823385856106752,1,0.04188648135415072,1,0.7814993747526012,1
alignment_all,hybrid_w1,CC(=O)CC[*:1]>>CC(C)(O)[*:1],2,2-4,0.9025969488132257,1,-0.030500032400518344,1,0.9330969812137441,1
alignment_all,hybrid_w1,CC(=O)CC[*:1]>>CCC(C)[*:1],2,2-4,0.8097209030790279,1,-0.13467149598976164,1,0.9443923990687895,1
alignment_all,hybrid_w1,CC(=O)CC[*:1]>>COC(=O)CC[*:1],2,2-4,0.6767895879649489,1,0.38046341252774507,1,0.29632617543720385,1
alignment_all,hybrid_w1,CC(=O)CC[*:1]>>COC(=O)[*:1],2,2-4,0.7926937518579931,1,0.014335267470805844,1,0.7783584843871872,1
alignment_all,hybrid_w1,CC(=O)CC[*:1]>>CO[*:1],3,2-4,0.639501241724502,1,-0.11984557533162735,1,0.7593468170561293,1
alignment_all,hybrid_w1,CC(=O)C[*:1]>>CCO[*:1],2,2-4,0.8238275951099266,1,0.08276174076620041,1,0.7410658543437263,1
alignment_all,hybrid_w1,CC(=O)C[*:1]>>CC[*:1],2,2-4,0.7980563473043567,1,0.02054156931100174,1,0.777514777993355,1
alignment_all,hybrid_w1,CC(=O)C[*:1]>>COC(=O)C[*:1],7,5-9,0.741609735543943,1,0.2742130329740805,1,0.46739670256986254,1
alignment_all,hybrid_w1,CC(=O)C[*:1]>>COC(=O)[*:1],2,2-4,0.7630342753471813,1,0.11211454095412654,1,0.6509197343930547,1
alignment_all,hybrid_w1,CC(=O)C[*:1]>>O=C([O-])[*:1],2,2-4,0.8189455675659177,1,0.5074116606796526,1,0.31153390688626514,1
alignment_all,hybrid_w1,CC(=O)N(C)C[*:1]>>COCC[*:1],2,2-4,0.9119649463041031,1,-0.1302872784472095,1,1.0422522247513126,1
alignment_all,hybrid_w1,CC(=O)N(C)C[*:1]>>FCCC[*:1],2,2-4,0.9199610239811735,1,0.1702310950451379,1,0.7497299289360356,1
alignment_all,hybrid_w1,CC(=O)N(C)[*:1]>>CC(C)C(=O)N[*:1],3,2-4,0.8265556410553463,1,-0.28904524264253095,1,1.1156008836978772,1
alignment_all,hybrid_w1,CC(=O)N(C)[*:1]>>CC(C)[*:1],2,2-4,0.7936018627614102,1,0.04860556308845286,1,0.7449962996729573,1
alignment_all,hybrid_w1,CC(=O)N(C)[*:1]>>CCC(=O)N[*:1],2,2-4,0.9417837250809351,1,-0.08692346627045183,1,1.028707191351387,1
alignment_all,hybrid_w1,CC(=O)N(C)[*:1]>>COC[*:1],5,5-9,0.854207021182869,1,-0.34304635477147083,1,1.1972533759543398,1
alignment_all,hybrid_w1,CC(=O)N(C)[*:1]>>FCC[*:1],2,2-4,0.9199610239811735,1,0.14381466664599615,1,0.7761463573351773,1
alignment_all,hybrid_w1,CC(=O)NC(C)[*:1]>>CC(CS(C)(=O)=O)[*:1],2,2-4,0.9088014280417958,1,0.044845299697814395,1,0.8639561283439814,1
alignment_all,hybrid_w1,CC(=O)NCC[*:1]>>CC[*:1],2,2-4,0.7240172856399668,1,-0.1298421297967871,1,0.8538594154367539,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>CC(=O)N[*:1],2,2-4,0.5506525624828693,1,-0.014890492406497105,1,0.5655430548893664,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>CC(C)(C)[*:1],2,2-4,0.9183400808993587,1,-0.19440869724090948,1,1.112748778140268,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>CC(C)(O)C[*:1],2,2-4,0.9391375172770409,1,0.1792660746338219,1,0.7598714426432189,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>CC(C)(O)[*:1],2,2-4,0.6692981841680926,1,-0.10566187730858814,1,0.7749600614766807,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>CC(C)[*:1],3,2-4,0.8715254480796616,2,0.03989986685269113,2,0.8316255812269705,2
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>CCCC(=O)NC[*:1],3,2-4,0.9115898597558262,1,0.2363351128275905,1,0.6752547469282357,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>CCC[*:1],2,2-4,0.9079615648938568,1,0.041155581439382506,1,0.8668059834544743,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>CC[*:1],4,2-4,0.8666131372278889,1,0.20820162419402263,1,0.6584115130338662,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>COCC[*:1],3,2-4,0.8947464513834165,1,-0.432136433759475,1,1.3268828851428915,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>CO[*:1],2,2-4,0.8485667555448987,1,0.11492690951694645,1,0.7336398460279523,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>C[*:1],8,5-9,0.8290621879229498,2,0.07750640105332478,2,0.751555786869625,2
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>FC(F)(F)[*:1],3,2-4,0.9011614219941817,1,-0.20403540676789372,1,1.1051968287620755,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>F[*:1],2,2-4,0.7865212020375456,1,-0.06326865344305492,1,0.8497898554806005,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>NC(=O)C[*:1],2,2-4,0.7214252588028645,2,-0.19702798508108083,2,0.9184532438839453,2
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>OCC[*:1],2,2-4,0.7737732091733118,1,0.3021462674524247,1,0.47162694172088715,1
alignment_all,hybrid_w1,CC(=O)NC[*:1]>>[NH3+]C[*:1],2,2-4,0.8249573753108409,1,0.1960099943710557,1,0.6289473809397852,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CC(=O)[*:1],5,5-9,0.5982407278645756,2,0.12457303636036081,2,0.4736676915042147,2
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CC(C)(O)[*:1],3,2-4,0.9203224768580816,1,0.23339169243244456,1,0.6869307844256369,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CC(C)C(=O)N[*:1],5,5-9,0.9521044489469873,1,-0.22592184266750756,1,1.1780262916144948,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CC(C)O[*:1],5,5-9,0.7130375302288077,1,0.01276610176692049,1,0.7002714284618872,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CC(O)C[NH2+][*:1],2,2-4,0.9237299293859753,2,-0.052167935085963804,2,0.975897864471939,2
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CCC(=O)N[*:1],4,2-4,0.8862443777066709,2,-0.006507405084284728,2,0.8927517827909556,2
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CCC(C)O[*:1],3,2-4,0.6415951673602,1,-0.06668037843363653,1,0.7082755457938364,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CCCC(=O)NC[*:1],2,2-4,0.8303689347472925,1,-0.31355877048940944,1,1.1439277052367018,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CCCC(=O)N[*:1],5,5-9,0.9028363568704322,2,0.16760512485677506,2,0.7352312320136571,2
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CCO[*:1],10,10-19,0.78551375062095,1,-0.03413928853712307,1,0.8196530391580731,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CC[*:1],9,5-9,0.82835975891249,2,-0.2930139053425275,2,1.1213736642550176,2
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CN(C)[*:1],5,5-9,0.8949384883727987,1,-0.09419149866216661,1,0.9891299870349652,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CN[*:1],2,2-4,0.6645742889697581,1,0.0454004487572768,1,0.6191738402124813,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>COC(=O)CC[*:1],3,2-4,0.7016923042563507,1,0.03104828927576024,1,0.6706440149805905,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>COC(=O)N[*:1],4,2-4,0.8799492921915284,1,-0.06471407242872282,1,0.9446633646202512,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>COC(=O)[*:1],5,5-9,0.7805770959534286,1,-0.005299988086598609,1,0.7858770840400272,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>COC[*:1],6,5-9,0.8358448811830431,3,0.005698185854067804,3,0.8301466953289753,3
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CO[*:1],11,10-19,0.7838766554407786,7,0.03011013696336449,7,0.7537665184774142,7
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CS(=O)(=O)C[*:1],4,2-4,0.8921205486083592,1,0.12713006947039618,1,0.764990479137963,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>CS(=O)(=O)N[*:1],4,2-4,0.7508446136007267,1,0.19235891955736525,1,0.5584856940433615,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>C[*:1],19,10-19,0.7715414684837542,6,0.04687921460348351,6,0.7246622538802706,6
alignment_all,hybrid_w1,CC(=O)N[*:1]>>Cl[*:1],6,5-9,0.86913230269246,2,0.06850138015582691,2,0.800630922536633,2
alignment_all,hybrid_w1,CC(=O)N[*:1]>>FC(F)(F)[*:1],4,2-4,0.92435128153636,3,0.0576847560599677,3,0.8666665254763922,3
alignment_all,hybrid_w1,CC(=O)N[*:1]>>FC(F)O[*:1],2,2-4,0.8657893179571133,3,-0.01143566387931086,3,0.8772249818364242,3
alignment_all,hybrid_w1,CC(=O)N[*:1]>>FC(F)[*:1],2,2-4,0.7020283381155463,1,0.004526804526235804,1,0.6975015335893106,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>F[*:1],14,10-19,0.878549564040107,3,0.1368762253124845,3,0.7416733387276224,3
alignment_all,hybrid_w1,CC(=O)N[*:1]>>N#C[*:1],6,5-9,0.8290459617033886,2,0.014932541618773887,2,0.8141134200846147,2
alignment_all,hybrid_w1,CC(=O)N[*:1]>>NC(=O)[*:1],5,5-9,0.7810500489246408,4,0.04086607156892055,4,0.7401839773557203,4
alignment_all,hybrid_w1,CC(=O)N[*:1]>>NS(=O)(=O)[*:1],2,2-4,0.8568481423239978,1,-0.18707295730975226,1,1.04392109963375,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>N[*:1],7,5-9,0.7269478935659546,1,0.054319385780492446,1,0.6726285077854621,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>O=C(N[*:1])c1ccccc1,3,2-4,0.8051747605020316,1,0.26100708057141286,1,0.5441676799306188,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>O=C(O)[*:1],4,2-4,0.8294985273510129,1,0.21441315098779734,1,0.6150853763632156,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>O=C([O-])[*:1],2,2-4,0.8262375887230937,1,-0.08924609191033442,1,0.9154836806334281,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>O=[N+]([O-])[*:1],6,5-9,0.9674757851544304,1,-0.1384509350973854,1,1.105926720251816,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>OCC[*:1],2,2-4,0.8917270885377595,1,-0.12053109589538924,1,1.0122581844331489,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>OC[*:1],6,5-9,0.7931149142999532,3,0.0014771441541853447,3,0.7916377701457679,3
alignment_all,hybrid_w1,CC(=O)N[*:1]>>O[*:1],9,5-9,0.6303553382141434,1,0.0477419444000592,1,0.5826133938140842,1
alignment_all,hybrid_w1,CC(=O)N[*:1]>>[NH3+][*:1],2,2-4,0.7866156815546623,2,-0.0197714891446895,2,0.8063871706993518,2
alignment_all,hybrid_w1,CC(=O)Nc1cccc([*:1])c1>>N#Cc1cccc([*:1])c1,2,2-4,0.9562226036677937,1,0.10961181223095409,1,0.8466107914368396,1
alignment_all,hybrid_w1,CC(=O)O[*:1]>>O[*:1],4,2-4,0.7482953282681687,4,0.005272694443374706,4,0.7430226338247939,4
alignment_all,hybrid_w1,CC(=O)[*:1]>>CC(C)(C)[*:1],3,2-4,0.9026233800875864,2,-0.047239755635383796,2,0.9498631357229701,2
