strategy,budget,bin_left,bin_right,evaluated_pair_count,fraction
hybrid_b500_s500_t100,500,0.16,0.17,2446,0.0025075991737019895
hybrid_b500_s500_t100,500,0.17,0.18,2901,0.002974057728090544
hybrid_b500_s500_t100,500,0.18,0.19,3678,0.003770625413277153
hybrid_b500_s500_t100,500,0.19,0.2,3900,0.003998216180473327
hybrid_b500_s500_t100,500,0.2,0.21,6691,0.006859503708601803
hybrid_b500_s500_t100,500,0.21,0.22,6894,0.00706761598671362
hybrid_b500_s500_t100,500,0.22,0.23,8410,0.008621794378918123
hybrid_b500_s500_t100,500,0.23,0.24,9618,0.009860216211228836
hybrid_b500_s500_t100,500,0.24,0.25,10164,0.010419966476495103
hybrid_b500_s500_t100,500,0.25,0.26,16063,0.016467524745370013
hybrid_b500_s500_t100,500,0.26,0.27,16041,0.0164449707053776
hybrid_b500_s500_t100,500,0.27,0.28,17335,0.01777155833038593
hybrid_b500_s500_t100,500,0.28,0.29,21416,0.02195533274897866
hybrid_b500_s500_t100,500,0.29,0.3,21104,0.021635475454540795
hybrid_b500_s500_t100,500,0.3,0.31,26764,0.027438014834407214
hybrid_b500_s500_t100,500,0.31,0.32,25523,0.02616576194210788
hybrid_b500_s500_t100,500,0.32,0.33,31008,0.03178889418567101
hybrid_b500_s500_t100,500,0.33,0.34,27246,0.027932153346968275
hybrid_b500_s500_t100,500,0.34,0.35000000000000003,27780,0.028479601408602315
hybrid_b500_s500_t100,500,0.35000000000000003,0.36,30949,0.0317284083511459
hybrid_b500_s500_t100,500,0.36,0.37,33077,0.03390999912859391
hybrid_b500_s500_t100,500,0.37,0.38,30231,0.030992326500484398
hybrid_b500_s500_t100,500,0.38,0.39,32371,0.03318621948156464
hybrid_b500_s500_t100,500,0.39,0.4,26333,0.02699616068728311
hybrid_b500_s500_t100,500,0.4,0.41000000000000003,35939,0.03684407469487972
hybrid_b500_s500_t100,500,0.41000000000000003,0.42,30443,0.031209665431320387
hybrid_b500_s500_t100,500,0.42,0.43,29514,0.03025726983345892
hybrid_b500_s500_t100,500,0.43,0.44,29176,0.029910757764484562
hybrid_b500_s500_t100,500,0.44,0.45,27913,0.028615950832192816
hybrid_b500_s500_t100,500,0.45,0.46,28133,0.028841491232116954
hybrid_b500_s500_t100,500,0.46,0.47000000000000003,26884,0.027561036870729468
hybrid_b500_s500_t100,500,0.47000000000000003,0.48,25627,0.026272381040253836
hybrid_b500_s500_t100,500,0.48,0.49,21371,0.021909199485357814
hybrid_b500_s500_t100,500,0.49,0.5,16496,0.016911429259766155
hybrid_b500_s500_t100,500,0.5,0.51,32346,0.033160589890664165
hybrid_b500_s500_t100,500,0.51,0.52,16685,0.01710518896697371
hybrid_b500_s500_t100,500,0.52,0.53,18955,0.01943235582073639
hybrid_b500_s500_t100,500,0.53,0.54,17495,0.01793558771214894
hybrid_b500_s500_t100,500,0.54,0.55,14911,0.015286513196676354
hybrid_b500_s500_t100,500,0.55,0.56,14984,0.015361351602105727
hybrid_b500_s500_t100,500,0.56,0.5700000000000001,13969,0.014320790211546643
hybrid_b500_s500_t100,500,0.5700000000000001,0.58,11556,0.011847022097833275
hybrid_b500_s500_t100,500,0.58,0.59,11108,0.011387739828896851
hybrid_b500_s500_t100,500,0.59,0.6,8871,0.009094404035122792
hybrid_b500_s500_t100,500,0.6,0.61,10884,0.01115809869442864
hybrid_b500_s500_t100,500,0.61,0.62,8734,0.008953953876988215
hybrid_b500_s500_t100,500,0.62,0.63,7955,0.00815533582452957
hybrid_b500_s500_t100,500,0.63,0.64,6930,0.007104522597610297
hybrid_b500_s500_t100,500,0.64,0.65,6370,0.006530419761439768
hybrid_b500_s500_t100,500,0.65,0.66,5604,0.005745129096249366
hybrid_b500_s500_t100,500,0.66,0.67,5942,0.006091641165223721
hybrid_b500_s500_t100,500,0.67,0.68,5295,0.005428347352719556
hybrid_b500_s500_t100,500,0.68,0.6900000000000001,4526,0.004639981136621097
hybrid_b500_s500_t100,500,0.6900000000000001,0.7000000000000001,3602,0.0036927114569397243
hybrid_b500_s500_t100,500,0.7000000000000001,0.71,4138,0.004242209885845802
hybrid_b500_s500_t100,500,0.71,0.72,3043,0.003119633804405214
hybrid_b500_s500_t100,500,0.72,0.73,2827,0.0028981941390251527
hybrid_b500_s500_t100,500,0.73,0.74,2556,0.0026203693736640576
hybrid_b500_s500_t100,500,0.74,0.75,1823,0.0018689097684622758
hybrid_b500_s500_t100,500,0.75,0.76,2283,0.0023404942410309246
hybrid_b500_s500_t100,500,0.76,0.77,1651,0.001692578183067042
hybrid_b500_s500_t100,500,0.77,0.78,1428,0.001463962232234849
hybrid_b500_s500_t100,500,0.78,0.79,1218,0.0012486736686709006
hybrid_b500_s500_t100,500,0.79,0.8,809,0.0008293735615392107
hybrid_b500_s500_t100,500,0.8,0.81,1061,0.0010877198378159488
hybrid_b500_s500_t100,500,0.81,0.8200000000000001,791,0.0008109202560908723
hybrid_b500_s500_t100,500,0.8200000000000001,0.8300000000000001,871,0.0008929349469723764
hybrid_b500_s500_t100,500,0.8300000000000001,0.84,658,0.0006745708325003716
hybrid_b500_s500_t100,500,0.84,0.85,706,0.0007237796470292741
hybrid_b500_s500_t100,500,0.85,0.86,536,0.0005494984289060778
hybrid_b500_s500_t100,500,0.86,0.87,444,0.000455181534392348
hybrid_b500_s500_t100,500,0.87,0.88,354,0.0003629150071506559
hybrid_b500_s500_t100,500,0.88,0.89,283,0.00029012696899332095
hybrid_b500_s500_t100,500,0.89,0.9,197,0.00020196117629570396
hybrid_b500_s500_t100,500,0.9,0.91,179,0.00018350787084736554
hybrid_b500_s500_t100,500,0.91,0.92,137,0.00014045015813457585
hybrid_b500_s500_t100,500,0.92,0.93,166,0.0001701804835791211
hybrid_b500_s500_t100,500,0.93,0.9400000000000001,84,8.611542542557935e-05
hybrid_b500_s500_t100,500,0.9400000000000001,0.9500000000000001,77,7.893913997344775e-05
hybrid_b500_s500_t100,500,0.9500000000000001,0.96,60,6.15110181611281e-05
hybrid_b500_s500_t100,500,0.96,0.97,32,3.280587635260166e-05
hybrid_b500_s500_t100,500,0.97,0.98,46,4.7158447256864883e-05
hybrid_b500_s500_t100,500,0.98,0.99,26,2.665477453648885e-05
hybrid_b500_s500_t100,500,0.99,1.0,43,4.408289634880848e-05
hybrid_b500_s500_t100,1000,0.0,0.01,49,4.68646586913857e-05
hybrid_b500_s500_t100,1000,0.01,0.02,420,0.00040169707449759176
hybrid_b500_s500_t100,1000,0.02,0.03,785,0.0007507909606681178
hybrid_b500_s500_t100,1000,0.03,0.04,377,0.0003605709454418859
hybrid_b500_s500_t100,1000,0.04,0.05,186,0.00017789441870607635
hybrid_b500_s500_t100,1000,0.05,0.06,678,0.0006484538488318267
hybrid_b500_s500_t100,1000,0.06,0.07,796,0.000761311598333531
hybrid_b500_s500_t100,1000,0.07,0.08,488,0.0004667337437019637
hybrid_b500_s500_t100,1000,0.08,0.09,634,0.0006063712981701742
hybrid_b500_s500_t100,1000,0.09,0.1,709,0.0006781029186161727
hybrid_b500_s500_t100,1000,0.1,0.11,882,0.0008435638564449426
hybrid_b500_s500_t100,1000,0.11,0.12,976,0.0009334674874039274
hybrid_b500_s500_t100,1000,0.12,0.13,1637,0.0015656621689346612
hybrid_b500_s500_t100,1000,0.13,0.14,1830,0.001750251538882364
hybrid_b500_s500_t100,1000,0.14,0.15,2152,0.0020582192959971842
hybrid_b500_s500_t100,1000,0.15,0.16,2759,0.002638767210806799
hybrid_b500_s500_t100,1000,0.16,0.17,3516,0.0033627783665084107
hybrid_b500_s500_t100,1000,0.17,0.18,4196,0.004013145058552131
hybrid_b500_s500_t100,1000,0.18,0.19,5362,0.0051283326510859215
hybrid_b500_s500_t100,1000,0.19,0.2,5349,0.005115899170208615
hybrid_b500_s500_t100,1000,0.2,0.21,9428,0.009017142900864987
hybrid_b500_s500_t100,1000,0.21,0.22,9411,0.009000883733563895
hybrid_b500_s500_t100,1000,0.22,0.23,11901,0.011382373532371046
hybrid_b500_s500_t100,1000,0.23,0.24,13034,0.012465999211908597
hybrid_b500_s500_t100,1000,0.24,0.25,13562,0.012970989819848426
hybrid_b500_s500_t100,1000,0.25,0.26,21095,0.020175713777444516
hybrid_b500_s500_t100,1000,0.26,0.27,21085,0.02016614956138505
hybrid_b500_s500_t100,1000,0.27,0.28,22619,0.021633300304907208
hybrid_b500_s500_t100,1000,0.28,0.29,27312,0.026121786901614822
hybrid_b500_s500_t100,1000,0.29,0.3,26015,0.024881308078702022
hybrid_b500_s500_t100,1000,0.3,0.31,32343,0.030933544001132404
hybrid_b500_s500_t100,1000,0.31,0.32,30209,0.028892540294042257
hybrid_b500_s500_t100,1000,0.32,0.33,36568,0.03497442528625699
hybrid_b500_s500_t100,1000,0.33,0.34,31577,0.03020092505097727
hybrid_b500_s500_t100,1000,0.34,0.35000000000000003,31948,0.03055575746678348
hybrid_b500_s500_t100,1000,0.35000000000000003,0.36,35488,0.03394148995183461
hybrid_b500_s500_t100,1000,0.36,0.37,36944,0.03533403981009293
hybrid_b500_s500_t100,1000,0.37,0.38,33826,0.03235191724275128
hybrid_b500_s500_t100,1000,0.38,0.39,34952,0.033428847971047206
hybrid_b500_s500_t100,1000,0.39,0.4,28342,0.027106901155739868
hybrid_b500_s500_t100,1000,0.4,0.41000000000000003,38801,0.03711011473233585
hybrid_b500_s500_t100,1000,0.41000000000000003,0.42,31921,0.03052993408342292
hybrid_b500_s500_t100,1000,0.42,0.43,30936,0.029587858801565472
hybrid_b500_s500_t100,1000,0.43,0.44,30456,0.02912877643071108
hybrid_b500_s500_t100,1000,0.44,0.45,29141,0.02787108201889124
hybrid_b500_s500_t100,1000,0.45,0.46,28522,0.027279057044810266
hybrid_b500_s500_t100,1000,0.46,0.47000000000000003,27172,0.02598788787678229
hybrid_b500_s500_t100,1000,0.47000000000000003,0.48,24936,0.02384932916588559
hybrid_b500_s500_t100,1000,0.48,0.49,21198,0.020274225202857023
hybrid_b500_s500_t100,1000,0.49,0.5,15996,0.015298920008722565
hybrid_b500_s500_t100,1000,0.5,0.51,31087,0.029732278464063414
hybrid_b500_s500_t100,1000,0.51,0.52,15795,0.015106679265927288
hybrid_b500_s500_t100,1000,0.52,0.53,17845,0.017067343558117915
hybrid_b500_s500_t100,1000,0.53,0.54,16508,0.01578860787096725
hybrid_b500_s500_t100,1000,0.54,0.55,13857,0.013253134193602687
hybrid_b500_s500_t100,1000,0.55,0.56,13838,0.0132349621830897
hybrid_b500_s500_t100,1000,0.56,0.5700000000000001,12827,0.012268019939477641
hybrid_b500_s500_t100,1000,0.5700000000000001,0.58,10609,0.010146676817487977
hybrid_b500_s500_t100,1000,0.58,0.59,9821,0.00939301659200202
hybrid_b500_s500_t100,1000,0.59,0.6,7768,0.007429483034993554
hybrid_b500_s500_t100,1000,0.6,0.61,9571,0.009153911190515358
hybrid_b500_s500_t100,1000,0.61,0.62,7504,0.007176987731023639
hybrid_b500_s500_t100,1000,0.62,0.63,6612,0.00632385965851923
hybrid_b500_s500_t100,1000,0.63,0.64,5811,0.005557765952155965
hybrid_b500_s500_t100,1000,0.64,0.65,5276,0.005046080392974509
hybrid_b500_s500_t100,1000,0.65,0.66,4525,0.004327807766908578
hybrid_b500_s500_t100,1000,0.66,0.67,4799,0.004589867286937959
hybrid_b500_s500_t100,1000,0.67,0.68,4196,0.004013145058552131
hybrid_b500_s500_t100,1000,0.68,0.6900000000000001,3536,0.0033819067986273436
hybrid_b500_s500_t100,1000,0.6900000000000001,0.7000000000000001,2761,0.002640680054018692
hybrid_b500_s500_t100,1000,0.7000000000000001,0.71,3067,0.0029333450654383665
hybrid_b500_s500_t100,1000,0.71,0.72,2238,0.002140471554108596
hybrid_b500_s500_t100,1000,0.72,0.73,2043,0.0019539693409489998
hybrid_b500_s500_t100,1000,0.73,0.74,1912,0.001828678110569989
hybrid_b500_s500_t100,1000,0.74,0.75,1331,0.001272997157514987
hybrid_b500_s500_t100,1000,0.75,0.76,1666,0.0015933983955071138
hybrid_b500_s500_t100,1000,0.76,0.77,1229,0.001175442153708429
hybrid_b500_s500_t100,1000,0.77,0.78,1063,0.0010166761671212858
hybrid_b500_s500_t100,1000,0.78,0.79,894,0.0008550409157163024
hybrid_b500_s500_t100,1000,0.79,0.8,615,0.0005881992876571879
hybrid_b500_s500_t100,1000,0.8,0.81,761,0.0007278368421253983
hybrid_b500_s500_t100,1000,0.81,0.8200000000000001,588,0.0005623759042966284
hybrid_b500_s500_t100,1000,0.8200000000000001,0.8300000000000001,570,0.0005451603153895887
hybrid_b500_s500_t100,1000,0.8300000000000001,0.84,463,0.00044282320355329755
hybrid_b500_s500_t100,1000,0.84,0.85,445,0.00042560761464625793
hybrid_b500_s500_t100,1000,0.85,0.86,346,0.00033092187565753983
hybrid_b500_s500_t100,1000,0.86,0.87,273,0.0002611030984234346
hybrid_b500_s500_t100,1000,0.87,0.88,199,0.00019032789958338276
hybrid_b500_s500_t100,1000,0.88,0.89,170,0.00016259167301093
hybrid_b500_s500_t100,1000,0.89,0.9,121,0.00011572701431954429
hybrid_b500_s500_t100,1000,0.9,0.91,108,0.00010329353344223787
hybrid_b500_s500_t100,1000,0.91,0.92,64,6.12109827805854e-05
hybrid_b500_s500_t100,1000,0.92,0.93,86,8.225225811141164e-05
hybrid_b500_s500_t100,1000,0.93,0.9400000000000001,54,5.164676672111893e-05
hybrid_b500_s500_t100,1000,0.9400000000000001,0.9500000000000001,46,4.399539387354576e-05
hybrid_b500_s500_t100,1000,0.9500000000000001,0.96,46,4.399539387354576e-05
hybrid_b500_s500_t100,1000,0.96,0.97,27,2.5823383360559467e-05
hybrid_b500_s500_t100,1000,0.97,0.98,30,2.8692648178399408e-05
hybrid_b500_s500_t100,1000,0.98,0.99,13,1.243348087730641e-05
hybrid_b500_s500_t100,1000,0.99,1.0,31,2.9649069784346057e-05
hybrid_b500_s500_t120,50,0.0,0.01,0,0.0
hybrid_b500_s500_t120,50,0.01,0.02,0,0.0
hybrid_b500_s500_t120,50,0.02,0.03,1,1.2460748641778398e-05
hybrid_b500_s500_t120,50,0.03,0.04,4,4.984299456711359e-05
hybrid_b500_s500_t120,50,0.04,0.05,0,0.0
hybrid_b500_s500_t120,50,0.05,0.06,1,1.2460748641778398e-05
hybrid_b500_s500_t120,50,0.06,0.07,28,0.00034890096196979513
hybrid_b500_s500_t120,50,0.07,0.08,7,8.722524049244878e-05
hybrid_b500_s500_t120,50,0.08,0.09,9,0.00011214673777600558
hybrid_b500_s500_t120,50,0.09,0.1,7,8.722524049244878e-05
hybrid_b500_s500_t120,50,0.1,0.11,19,0.00023675422419378955
hybrid_b500_s500_t120,50,0.11,0.12,23,0.00028659721876090314
hybrid_b500_s500_t120,50,0.12,0.13,34,0.0004236654538204655
hybrid_b500_s500_t120,50,0.13,0.14,46,0.0005731944375218063
hybrid_b500_s500_t120,50,0.14,0.15,35,0.0004361262024622439
hybrid_b500_s500_t120,50,0.15,0.16,46,0.0005731944375218063
hybrid_b500_s500_t120,50,0.16,0.17,49,0.0006105766834471415
hybrid_b500_s500_t120,50,0.17,0.18,61,0.0007601056671484823
hybrid_b500_s500_t120,50,0.18,0.19,57,0.0007102626725813687
hybrid_b500_s500_t120,50,0.19,0.2,81,0.0010093206399840503
hybrid_b500_s500_t120,50,0.2,0.21,153,0.001906494542192095
hybrid_b500_s500_t120,50,0.21,0.22,206,0.00256691422020635
hybrid_b500_s500_t120,50,0.22,0.23,230,0.0028659721876090317
hybrid_b500_s500_t120,50,0.23,0.24,309,0.003850371330309525
hybrid_b500_s500_t120,50,0.24,0.25,298,0.0037133030952499627
hybrid_b500_s500_t120,50,0.25,0.26,572,0.007127548223097244
hybrid_b500_s500_t120,50,0.26,0.27,580,0.007227234212231471
hybrid_b500_s500_t120,50,0.27,0.28,602,0.0075013706823505956
hybrid_b500_s500_t120,50,0.28,0.29,892,0.01111498778846633
hybrid_b500_s500_t120,50,0.29,0.3,854,0.010641479340078752
hybrid_b500_s500_t120,50,0.3,0.31,1143,0.014242635697552708
hybrid_b500_s500_t120,50,0.31,0.32,1180,0.01470368339729851
hybrid_b500_s500_t120,50,0.32,0.33,1549,0.01930169964611474
hybrid_b500_s500_t120,50,0.33,0.34,1430,0.01781887055774311
hybrid_b500_s500_t120,50,0.34,0.35000000000000003,1598,0.01991227632956188
hybrid_b500_s500_t120,50,0.35000000000000003,0.36,1755,0.02186861386632109
hybrid_b500_s500_t120,50,0.36,0.37,1890,0.023550814932961173
hybrid_b500_s500_t120,50,0.37,0.38,1875,0.023363903703334497
hybrid_b500_s500_t120,50,0.38,0.39,2043,0.02545730947515327
hybrid_b500_s500_t120,50,0.39,0.4,1835,0.02286547375766336
hybrid_b500_s500_t120,50,0.4,0.41000000000000003,2438,0.030379305188655736
hybrid_b500_s500_t120,50,0.41000000000000003,0.42,2125,0.026479090863779097
hybrid_b500_s500_t120,50,0.42,0.43,2104,0.02621741514230175
hybrid_b500_s500_t120,50,0.43,0.44,2241,0.02792453770622539
hybrid_b500_s500_t120,50,0.44,0.45,2132,0.026566316104271546
hybrid_b500_s500_t120,50,0.45,0.46,2310,0.0287843293625081
hybrid_b500_s500_t120,50,0.46,0.47000000000000003,2221,0.027675322733389823
hybrid_b500_s500_t120,50,0.47000000000000003,0.48,2271,0.028298360165478743
hybrid_b500_s500_t120,50,0.48,0.49,2092,0.02606788615860041
hybrid_b500_s500_t120,50,0.49,0.5,1540,0.019189552908338733
hybrid_b500_s500_t120,50,0.5,0.51,3224,0.040173453621093556
hybrid_b500_s500_t120,50,0.51,0.52,1802,0.022454269052484672
hybrid_b500_s500_t120,50,0.52,0.53,1972,0.024572596321587002
hybrid_b500_s500_t120,50,0.53,0.54,1884,0.0234760504411105
hybrid_b500_s500_t120,50,0.54,0.55,1613,0.020099187559188558
hybrid_b500_s500_t120,50,0.55,0.56,1769,0.022043064347305987
hybrid_b500_s500_t120,50,0.56,0.5700000000000001,1821,0.022691023276678463
hybrid_b500_s500_t120,50,0.5700000000000001,0.58,1444,0.017993321038728007
hybrid_b500_s500_t120,50,0.58,0.59,1510,0.018815730449085383
hybrid_b500_s500_t120,50,0.59,0.6,1171,0.014591536659522505
hybrid_b500_s500_t120,50,0.6,0.61,1567,0.019525993121666748
hybrid_b500_s500_t120,50,0.61,0.62,1314,0.016373423715296816
hybrid_b500_s500_t120,50,0.62,0.63,1323,0.01648557045307282
hybrid_b500_s500_t120,50,0.63,0.64,1190,0.014828290883716294
hybrid_b500_s500_t120,50,0.64,0.65,1109,0.013818970243732243
hybrid_b500_s500_t120,50,0.65,0.66,1050,0.013083786073867319
hybrid_b500_s500_t120,50,0.66,0.67,1066,0.013283158052135773
hybrid_b500_s500_t120,50,0.67,0.68,1077,0.013420226287195334
hybrid_b500_s500_t120,50,0.68,0.6900000000000001,1026,0.012784728106464636
hybrid_b500_s500_t120,50,0.6900000000000001,0.7000000000000001,798,0.009943677416139161
hybrid_b500_s500_t120,50,0.7000000000000001,0.71,942,0.01173802522055525
hybrid_b500_s500_t120,50,0.71,0.72,657,0.008186711857648408
hybrid_b500_s500_t120,50,0.72,0.73,649,0.00808702586851418
hybrid_b500_s500_t120,50,0.73,0.74,653,0.008136868863081294
hybrid_b500_s500_t120,50,0.74,0.75,446,0.005557493894233165
hybrid_b500_s500_t120,50,0.75,0.76,573,0.007140008971739022
hybrid_b500_s500_t120,50,0.76,0.77,420,0.005233514429546927
hybrid_b500_s500_t120,50,0.77,0.78,363,0.004523251756965559
hybrid_b500_s500_t120,50,0.78,0.79,281,0.00350147036833973
hybrid_b500_s500_t120,50,0.79,0.8,192,0.0023924637392214523
hybrid_b500_s500_t120,50,0.8,0.81,304,0.003788067587100633
hybrid_b500_s500_t120,50,0.81,0.8200000000000001,222,0.0027662861984748045
hybrid_b500_s500_t120,50,0.8200000000000001,0.8300000000000001,215,0.0026790609579823554
hybrid_b500_s500_t120,50,0.8300000000000001,0.84,208,0.0025918357174899067
hybrid_b500_s500_t120,50,0.84,0.85,277,0.0034516273737726162
hybrid_b500_s500_t120,50,0.85,0.86,204,0.002541992722922793
hybrid_b500_s500_t120,50,0.86,0.87,218,0.002716443203907691
hybrid_b500_s500_t120,50,0.87,0.88,137,0.0017071225639236406
hybrid_b500_s500_t120,50,0.88,0.89,123,0.001532672082938743
hybrid_b500_s500_t120,50,0.89,0.9,69,0.0008597916562827094
hybrid_b500_s500_t120,50,0.9,0.91,78,0.000971938394058715
hybrid_b500_s500_t120,50,0.91,0.92,64,0.0007974879130738174
hybrid_b500_s500_t120,50,0.92,0.93,86,0.0010716243831929422
hybrid_b500_s500_t120,50,0.93,0.9400000000000001,41,0.0005108906943129143
hybrid_b500_s500_t120,50,0.9400000000000001,0.9500000000000001,31,0.0003862832078951303
hybrid_b500_s500_t120,50,0.9500000000000001,0.96,23,0.00028659721876090314
hybrid_b500_s500_t120,50,0.96,0.97,12,0.00014952898370134077
hybrid_b500_s500_t120,50,0.97,0.98,21,0.00026167572147734635
hybrid_b500_s500_t120,50,0.98,0.99,13,0.00016198973234311917
hybrid_b500_s500_t120,50,0.99,1.0,24,0.00029905796740268154
hybrid_b500_s500_t120,100,0.0,0.01,0,0.0
hybrid_b500_s500_t120,100,0.01,0.02,3,1.1967878214871285e-05
hybrid_b500_s500_t120,100,0.02,0.03,36,0.00014361453857845543
hybrid_b500_s500_t120,100,0.03,0.04,7,2.7925049168033e-05
hybrid_b500_s500_t120,100,0.04,0.05,4,1.5957170953161715e-05
hybrid_b500_s500_t120,100,0.05,0.06,1,3.989292738290429e-06
hybrid_b500_s500_t120,100,0.06,0.07,53,0.0002114325151293927
hybrid_b500_s500_t120,100,0.07,0.08,21,8.3775147504099e-05
hybrid_b500_s500_t120,100,0.08,0.09,18,7.180726928922772e-05
hybrid_b500_s500_t120,100,0.09,0.1,30,0.00011967878214871285
hybrid_b500_s500_t120,100,0.1,0.11,62,0.0002473361497740066
hybrid_b500_s500_t120,100,0.11,0.12,96,0.00038297210287588113
hybrid_b500_s500_t120,100,0.12,0.13,121,0.00048270442133314186
hybrid_b500_s500_t120,100,0.13,0.14,177,0.0007061048146774059
hybrid_b500_s500_t120,100,0.14,0.15,125,0.0004986615922863035
hybrid_b500_s500_t120,100,0.15,0.16,170,0.0006781797655093728
hybrid_b500_s500_t120,100,0.16,0.17,231,0.000921526622545089
hybrid_b500_s500_t120,100,0.17,0.18,368,0.0014680597276908777
hybrid_b500_s500_t120,100,0.18,0.19,370,0.0014760383131674586
hybrid_b500_s500_t120,100,0.19,0.2,432,0.001723374462941465
hybrid_b500_s500_t120,100,0.2,0.21,692,0.0027605905748969766
hybrid_b500_s500_t120,100,0.21,0.22,864,0.00344674892588293
hybrid_b500_s500_t120,100,0.22,0.23,1058,0.004220671717111274
hybrid_b500_s500_t120,100,0.23,0.24,1345,0.005365598733000626
hybrid_b500_s500_t120,100,0.24,0.25,1358,0.0054174595385984015
hybrid_b500_s500_t120,100,0.25,0.26,2317,0.009243191274618923
hybrid_b500_s500_t120,100,0.26,0.27,2506,0.009997167602155814
hybrid_b500_s500_t120,100,0.27,0.28,2680,0.010691304538618348
hybrid_b500_s500_t120,100,0.28,0.29,3525,0.014062256902473761
hybrid_b500_s500_t120,100,0.29,0.3,3611,0.014405336077966737
hybrid_b500_s500_t120,100,0.3,0.31,4691,0.0187137722353204
hybrid_b500_s500_t120,100,0.31,0.32,4881,0.01947173785559558
hybrid_b500_s500_t120,100,0.32,0.33,6124,0.024430428729290583
hybrid_b500_s500_t120,100,0.33,0.34,5590,0.022300146407043496
hybrid_b500_s500_t120,100,0.34,0.35000000000000003,6094,0.02431074994714187
hybrid_b500_s500_t120,100,0.35000000000000003,0.36,6562,0.02617773894866179
hybrid_b500_s500_t120,100,0.36,0.37,7308,0.02915375133142645
hybrid_b500_s500_t120,100,0.37,0.38,6916,0.027589948578016603
hybrid_b500_s500_t120,100,0.38,0.39,7493,0.02989177048801018
hybrid_b500_s500_t120,100,0.39,0.4,6378,0.025443709084816354
hybrid_b500_s500_t120,100,0.4,0.41000000000000003,8572,0.034196217352625555
